First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
4.38,4.5,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,85.0,45.0,9.0,1.0
3.333333,3.652174,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,76.74,47.0,9.0,1.0
3.270833,3.45,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,79.58,16.0,10.0,1.0
2.82,2.02,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,71.22,31.09,4.0,1.0
2.095238,2.045455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,72.24,22.0,3.0,1.0
3.73913,3.211538,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,87.09,44.0,8.0,1.0
2.861111,1.478261,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,68.0,30.0,10.0,1.0
3.236842,1.233333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.0,32.0,9.0,1.0
4.0,4.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,86.0,36.0,9.0,1.0
3.809524,3.652174,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,88.0,27.0,9.0,1.0
2.608696,2.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,74.74,39.58,10.0,1.0
4.159091,4.421053,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,92.0,23.0,9.0,1.0
2.611111,2.470588,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,71.62,30.26,9.0,1.0
2.75,3.125,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.28,40.18,10.0,1.0
2.35,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,78.68,27.13,8.0,1.0
1.857143,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,27.0,7.0,1.0
2.791667,2.357143,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,66.26,48.0,8.0,1.0
3.152174,3.0,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,83.0,40.36,10.0,1.0
2.5625,3.0625,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,73.47,39.74,8.0,1.0
3.6875,4.047619,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,89.71,49.0,10.0,1.0
3.458333,3.727273,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,83.97200000000001,40.0,10.0,1.0
2.46875,0.933333,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,69.0,18.0,1.0,1.0
4.125,3.903846,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,97.56,46.02,10.0,1.0
2.852941,3.113636,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,76.68,37.73,10.0,1.0
3.03125,2.125,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,80.97,39.0,8.0,1.0
2.104167,3.090909,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,75.0,22.0,7.0,1.0
3.761905,3.217391,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,89.0,30.0,10.0,1.0
3.891304,4.142857,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,86.81,42.0,8.0,1.0
3.975,3.894737,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,95.0,25.0,9.0,1.0
3.333333,2.660714,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,78.53,32.84,4.0,1.0
3.625,2.892857,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.28,43.33,8.0,1.0
4.043478,3.9,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,96.79,45.01,10.0,1.0
3.605263,2.818182,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,59.0,37.16,9.0,1.0
2.75,2.382353,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,67.52,48.0,9.0,1.0
2.28,3.375,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,77.0,26.0,9.0,1.0
4.347826,3.452381,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,89.89,39.02,9.0,1.0
3.020833,3.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,79.54,39.01,10.0,1.0
3.934783,3.68,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,86.94,42.23,8.0,1.0
4.369565,4.357143,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,86.02,49.0,4.0,1.0
0.625,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,80.85666666666667,26.0,9.0,1.0
3.794118,3.818182,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,91.55,47.2,10.0,1.0
3.083333,3.25,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,80.37,40.54,8.0,1.0
2.5,1.833333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,29.0,7.0,1.0
3.347826,3.136364,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,94.0,44.0,7.0,1.0
3.673913,3.2,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,76.0,30.0,7.0,1.0
2.826087,1.807692,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,74.47,31.18,9.0,1.0
3.428571,1.433333,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,89.0,49.0,7.0,1.0
3.166667,2.5,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,80.0,26.0,10.0,1.0
3.2,2.595238,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,24.0,7.0,1.0
2.675,3.333333,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.22,36.22,9.0,1.0
2.5625,2.681818,3.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,4.0,76.64,47.0,8.0,1.0
3.571429,2.788462,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,87.0,39.0,9.0,1.0
1.5,1.6,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,31.0,9.0,1.0
3.326087,3.519231,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,80.88,38.72,8.0,1.0
4.204545,3.98,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,91.96,48.0,8.0,1.0
2.159091,2.865385,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,64.21,39.87,10.0,1.0
3.607143,3.423077,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,89.0,33.09,3.0,1.0
1.5,2.444444,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,85.0,18.0,7.0,1.0
3.6,3.1,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,31.0,9.0,1.0
2.725,2.195652,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,82.0,43.0,9.0,1.0
0.409091,1.7,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,75.04,32.0,4.0,1.0
3.652174,3.807692,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,87.36,45.05,8.0,1.0
3.4375,2.978261,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,69.0,17.0,4.0,1.0
4.065217,3.717391,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,80.955,49.0,9.0,1.0
2.475,1.416667,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,31.0,9.0,1.0
3.022727,2.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,22.0,9.0,1.0
4.272727,4.25,3.0,8.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,86.66,48.0,8.0,1.0
3.86,3.961538,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,95.0,42.0,9.0,1.0
3.7,3.380952,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,86.86,43.26,9.0,1.0
3.875,3.416667,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,82.3,48.0,8.0,1.0
4.090909,3.861111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,81.0,28.0,9.0,1.0
4.195652,4.119048,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,7.0,91.29,47.0,10.0,1.0
3.56,3.190476,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,71.0,29.0,9.0,1.0
2.613636,2.87931,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,78.39,39.13,8.0,1.0
2.642857,2.725,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,23.0,9.0,1.0
3.090909,2.772727,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,83.0,32.0,9.0,1.0
2.92,2.928571,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,26.0,9.0,1.0
3.456522,2.557692,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,81.8,35.85,7.0,1.0
2.380952,2.130435,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,31.0,9.0,1.0
3.75,3.694444,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,84.0,42.0,9.0,1.0
3.804348,3.519231,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,90.62,44.93,10.0,1.0
3.880952,3.568182,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,89.0,38.0,9.0,1.0
2.86,2.375,3.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,63.44,19.0,8.0,1.0
3.934783,3.72,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,82.525,43.08,10.0,1.0
3.194444,3.519231,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.39,37.07,7.0,1.0
3.568182,2.931818,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,87.22,41.0,8.0,1.0
2.73913,2.307692,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,70.76,38.68,8.0,1.0
1.782609,1.891304,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,69.44,43.0,8.0,1.0
2.2,2.59375,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,67.09,27.0,9.0,1.0
2.5,3.045455,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,74.29,38.15,8.0,1.0
3.94,2.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,48.0,4.0,1.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,38.877166666666675,21.0,9.0,1.0
3.891304,4.019231,1.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,4.0,94.49,45.82,9.0,1.0
4.0,3.904762,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,94.0,37.76,9.0,1.0
2.947368,2.586957,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,71.29,33.25,3.0,1.0
2.642857,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,69.0,43.0,8.0,1.0
3.368421,3.12,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,79.0,27.29,9.0,1.0
3.266667,2.44,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,79.41,29.46,8.0,1.0
3.236842,2.763158,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,79.56,22.0,8.0,1.0
1.928571,2.043478,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,11.0,3.0,1.0
2.0,1.210526,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,74.0,24.0,9.0,1.0
2.470588,2.18,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,74.76,22.0,8.0,1.0
3.630435,3.833333,1.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,6.0,85.825,46.0,8.0,1.0
2.727273,2.295455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,69.92,31.0,7.0,1.0
3.119048,3.041667,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,36.0,8.0,1.0
0.0,2.125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,71.0,19.0,9.0,1.0
3.675,3.5,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,86.33,43.8,8.0,1.0
2.6,2.605263,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,73.59,33.75,10.0,1.0
2.826087,1.725,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,71.0,17.0,9.0,1.0
1.192308,1.214286,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,52.0,29.0,4.0,1.0
2.894737,2.46,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,70.86,34.32,10.0,1.0
3.391304,3.1,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,78.64,40.26,4.0,1.0
3.395833,3.478261,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,4.0,83.03,40.68,9.0,1.0
3.675,3.931818,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,93.19,43.55,7.0,1.0
2.04,1.875,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,71.98,24.0,4.0,1.0
3.595238,3.340909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,79.0,34.0,9.0,1.0
3.961538,4.108696,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,95.52,43.97,10.0,1.0
4.076923,3.108696,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,92.0,45.0,9.0,1.0
4.403846,4.434783,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,93.2,31.99,9.0,1.0
4.166667,4.111111,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,94.0,35.55,9.0,1.0
4.28,4.340909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,72.0,42.0,9.0,1.0
1.676471,1.733333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,81.0,31.0,9.0,1.0
1.9,2.071429,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.18,22.0,8.0,1.0
3.979167,3.589286,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,86.75,41.54,4.0,1.0
2.26,1.8,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,80.0,22.0,3.0,1.0
3.3,3.275,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,77.0,16.0,9.0,1.0
2.978261,2.134615,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,88.0,27.0,9.0,1.0
3.475,3.454545,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,83.81,39.67,8.0,1.0
4.354167,4.340909,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,96.0,41.0,9.0,1.0
3.131579,2.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,68.0,13.0,9.0,1.0
3.431818,1.795455,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,21.0,7.0,1.0
3.043478,3.08,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,70.79,39.91,8.0,1.0
2.32,2.45,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,81.0,30.0,7.0,1.0
3.333333,3.46,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,83.23,38.97,9.0,1.0
3.309524,2.868421,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,81.74,30.0,10.0,1.0
3.979167,4.227273,3.0,8.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,84.0,48.0,8.0,1.0
2.204545,2.347826,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,61.99,18.0,7.0,1.0
2.880952,2.47619,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,68.0,21.0,7.0,1.0
2.454545,1.84375,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,72.0,31.0,7.0,1.0
4.434783,4.5,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,93.0,44.0,9.0,1.0
3.659091,3.526316,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,87.58,32.42,8.0,1.0
4.217391,4.270833,3.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,98.35,47.53,10.0,1.0
4.369565,4.357143,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,92.12,49.0,7.0,1.0
3.56,1.309524,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,24.0,7.0,1.0
3.869565,3.291667,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,85.88,39.17,10.0,1.0
3.8,3.795455,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,90.67,45.73,7.0,1.0
2.833333,2.28,3.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,84.0,48.0,8.0,1.0
3.608696,2.630435,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,74.47,44.0,4.0,1.0
2.916667,3.416667,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,79.91,34.0,10.0,1.0
2.934783,2.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.75,36.27,8.0,1.0
3.090909,2.981481,1.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,81.38,36.93,8.0,1.0
3.630435,4.02381,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,84.51,45.0,7.0,1.0
2.913043,3.173077,3.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,5.0,79.23,31.67,8.0,1.0
2.547619,2.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.08,14.0,7.0,1.0
3.5,3.022727,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,80.0,22.0,9.0,1.0
3.238095,3.230769,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,78.46,32.0,8.0,1.0
3.270833,3.410714,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,80.14,35.38,8.0,1.0
2.318182,1.552632,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,23.0,4.0,1.0
4.021739,3.952381,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,91.43,43.0,8.0,1.0
4.363636,4.184211,1.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,7.0,90.72,39.0,10.0,1.0
4.052632,3.222222,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,87.0,38.0,9.0,1.0
3.380952,2.840909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,4.0,91.0,48.0,7.0,1.0
2.5,2.452381,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,74.35,29.65,7.0,1.0
4.309524,4.357143,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,84.0,43.0,9.0,1.0
1.75,1.071429,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,70.91,26.92,8.0,1.0
2.964286,3.111111,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,86.0,29.98,9.0,1.0
3.368421,2.152174,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,74.0,24.0,4.0,1.0
3.28,3.166667,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,31.0,9.0,1.0
1.477273,1.5,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.85,15.0,10.0,1.0
2.357143,2.45,3.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,2.0,86.0,30.0,7.0,1.0
4.045455,4.236842,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,92.0,38.0,9.0,1.0
4.0,3.666667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,86.0,34.48,9.0,1.0
3.6,3.022727,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,83.11,43.85,8.0,1.0
3.571429,2.477273,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,80.8,42.25,4.0,1.0
3.852941,4.029412,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,7.0,88.74,34.0,9.0,1.0
1.964286,2.868421,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,70.3,44.0,10.0,1.0
3.4,3.096154,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,76.4,46.0,10.0,1.0
3.204545,3.875,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,75.51,23.0,9.0,1.0
3.76,2.98,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,86.29,44.12,7.0,1.0
4.23913,4.021739,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,107.0,30.39,9.0,1.0
3.619048,3.565217,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,88.0,33.0,9.0,1.0
3.863636,3.840909,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,8.0,84.98,36.49,10.0,1.0
2.472222,2.547619,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,76.63,30.66,7.0,1.0
2.941176,0.78125,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.66,9.0,1.0
3.613636,2.795455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,88.0,46.0,8.0,1.0
3.375,3.047619,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,78.76,48.0,9.0,1.0
3.413043,2.98,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,78.47,43.78,10.0,1.0
3.847826,3.652174,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,81.92,47.0,8.0,1.0
3.62,4.145833,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,84.3,30.0,9.0,1.0
1.736842,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,64.0,19.0,7.0,1.0
3.652174,3.454545,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.62,43.47,8.0,1.0
4.391304,4.192308,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,92.0,40.35,10.0,1.0
3.057692,3.4,1.0,9.0,6.0,2.0,2.0,1.0,2.0,0.0,7.0,67.0,31.0,9.0,1.0
2.608696,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,76.95,23.0,8.0,1.0
1.833333,0.75,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,69.1,16.0,3.0,1.0
4.095238,4.333333,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,97.0,42.1,10.0,1.0
4.304348,4.24,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,97.2,39.99,9.0,1.0
1.307692,1.15,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,63.0,18.0,7.0,1.0
3.304348,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,79.36,30.43,7.0,1.0
4.153846,4.021739,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,97.9,48.0,8.0,1.0
2.214286,1.638889,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,61.0,23.0,7.0,1.0
2.263158,1.863636,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,63.0,16.0,7.0,1.0
2.425,2.565217,3.0,4.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,62.0,37.0,4.0,1.0
3.4375,3.192308,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,70.27,43.3,10.0,1.0
2.477273,1.54,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,71.85,34.0,9.0,1.0
3.847826,2.826923,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,78.75,41.59,10.0,1.0
3.630435,3.769231,3.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,5.0,95.0,33.8,8.0,1.0
4.0,3.5,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,90.24,42.24,9.0,1.0
3.477273,3.596154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,85.3525,41.77,10.0,1.0
1.352941,2.464286,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,6.0,62.0,22.0,3.0,1.0
3.0,3.16,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,84.88,35.42,8.0,1.0
1.928571,2.807692,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,67.0,44.0,8.0,1.0
4.363636,4.431818,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,5.0,84.76,47.0,9.0,1.0
2.947368,2.388889,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,16.0,9.0,1.0
2.552632,1.615385,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,78.0,29.0,9.0,1.0
4.090909,4.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,31.0,9.0,1.0
3.5625,3.729167,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,85.41950000000001,47.0,8.0,1.0
0.0,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,89.0,14.0,3.0,1.0
3.525,3.021739,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,88.0,36.0,9.0,1.0
2.75,3.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,73.62,39.54,8.0,1.0
2.916667,2.35,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,40.0,8.0,1.0
3.608696,3.611111,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,85.0,40.0,9.0,1.0
2.657895,1.5625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,27.0,9.0,1.0
4.347826,4.06,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,102.0,33.39,9.0,1.0
2.86,2.375,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,65.66,33.34,10.0,1.0
2.8,2.75,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,86.0,20.0,7.0,1.0
